[0509/165223.431:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xd4c03adde00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/165323.776:ERROR:gpu\ipc\client\command_buffer_proxy_impl.cc:484] GPU state invalid after WaitForGetOffsetInRange.
[0509/165344.212:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2a34050c8e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165344.245:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2a34050c8e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165344.273:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2a34050c8e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165344.299:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2a34050c8e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/165724.564:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x376404b3d800]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165724.596:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x376404b3d800]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165724.607:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x376404b3d800]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165724.639:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x376404b3d800]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/165856.203:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x368403afaa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165856.236:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x368403afaa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165856.262:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x368403afaa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/165856.292:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x368403afaa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/171645.947:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2e4401cb5400]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/171645.975:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2e4401cb5400]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/171645.987:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2e4401cb5400]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/171646.011:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x2e4401cb5400]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/171915.673:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x6e3c04aa7c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/171915.705:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x6e3c04aa7c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/171915.730:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x6e3c04aa7c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/171915.756:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x6e3c04aa7c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/172004.008:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xb7c04f67c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172004.038:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xb7c04f67c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172004.062:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xb7c04f67c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172004.087:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xb7c04f67c00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/172100.500:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x164404f9aa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172100.615:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x164404f9aa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172100.623:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x164404f9aa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172100.641:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x164404f9aa00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/172513.980:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1fc402a8ea00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172514.006:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1fc402a8ea00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172514.025:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1fc402a8ea00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172514.047:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1fc402a8ea00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/172610.502:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1d1c02d4de00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172610.538:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1d1c02d4de00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172610.568:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1d1c02d4de00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/172610.601:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x1d1c02d4de00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/173118.899:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xa2403f3b000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173118.925:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xa2403f3b000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173118.936:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xa2403f3b000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173118.962:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xa2403f3b000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/173506.452:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xc1c03292a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173506.478:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xc1c03292a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173506.496:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xc1c03292a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173506.519:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0xc1c03292a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0509/173744.943:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x710403886a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173744.977:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x710403886a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173744.986:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x710403886a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0509/173745.010:ERROR:gpu\command_buffer\service\gl_utils.cc:431] [.WebGL-0x710403886a00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
